,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Death
2662,"San Diego County, CA",US,32.7157,-117.1611,2/9/20 23:20,0.0,0.0,0.0
2663,"San Antonio, TX",US,29.4241,-98.4936,2/9/20 23:20,0.0,0.0,0.0
2664,Anhui,Mainland China,31.82571,117.2264,2/10/20 10:30,830.0,88.0,3.0
2665,Beijing,Mainland China,40.18238,116.4142,2/10/20 10:30,337.0,44.0,2.0
2666,Chongqing,Mainland China,30.05718,107.874,2/10/20 10:30,473.0,66.0,2.0
2667,Fujian,Mainland China,26.07783,117.9895,2/10/20 10:30,261.0,39.0,0.0
2668,Gansu,Mainland China,36.0611,103.8343,2/10/20 10:30,83.0,17.0,2.0
2669,Guangdong,Mainland China,23.33841,113.422,2/10/20 10:30,1159.0,167.0,1.0
2670,Guangxi,Mainland China,23.82908,108.7881,2/10/20 10:30,210.0,24.0,1.0
2671,Guizhou,Mainland China,26.81536,106.8748,2/10/20 10:30,109.0,10.0,1.0
2672,Hainan,Mainland China,19.19673,109.7455,2/10/20 10:30,138.0,19.0,3.0
2673,Hebei,Mainland China,38.0428,114.5149,2/10/20 10:30,218.0,41.0,2.0
2674,Heilongjiang,Mainland China,47.862,127.7622,2/10/20 10:30,331.0,30.0,7.0
2675,Henan,Mainland China,33.882020000000004,113.614,2/10/20 10:30,1073.0,191.0,6.0
2676,Hubei,Mainland China,30.97564,112.2707,2/10/20 10:30,29631.0,1854.0,871.0
2677,Hunan,Mainland China,27.61041,111.7088,2/10/20 10:30,879.0,208.0,1.0
2678,Inner Mongolia,Mainland China,44.09448,113.9456,2/10/20 10:30,58.0,5.0,0.0
2679,Jiangsu,Mainland China,32.97027,119.464,2/10/20 10:30,492.0,81.0,0.0
2680,Jiangxi,Mainland China,27.61401,115.7221,2/10/20 10:30,771.0,105.0,1.0
2681,Jilin,Mainland China,43.66657,126.1917,2/10/20 10:30,80.0,13.0,1.0
2682,Liaoning,Mainland China,41.292840000000005,122.6086,2/10/20 10:30,108.0,13.0,0.0
2683,Ningxia,Mainland China,37.26923,106.1655,2/10/20 10:30,49.0,13.0,0.0
2684,Qinghai,Mainland China,35.65945,96.02564,2/10/20 10:30,18.0,3.0,0.0
2685,Shaanxi,Mainland China,35.19165,108.8701,2/10/20 10:30,213.0,30.0,0.0
2686,Shandong,Mainland China,36.34377,118.1529,2/10/20 10:30,466.0,66.0,1.0
2687,Shanghai,Mainland China,31.20327,121.4554,2/10/20 10:30,299.0,48.0,1.0
2688,Shanxi,Mainland China,37.57769,112.2922,2/10/20 10:30,119.0,25.0,0.0
2689,Sichuan,Mainland China,30.617140000000003,102.7103,2/10/20 10:30,405.0,80.0,1.0
2690,Tianjin,Mainland China,39.29362,117.333,2/10/20 10:30,95.0,8.0,1.0
2691,Tibet,Mainland China,30.1534,88.7879,2/10/20 10:30,1.0,0.0,0.0
2692,Xinjiang,Mainland China,41.11981,85.17822,2/10/20 10:30,49.0,0.0,0.0
2693,Yunnan,Mainland China,24.97411,101.4868,2/10/20 10:30,149.0,19.0,0.0
2694,Zhejiang,Mainland China,29.18251,120.0985,2/10/20 10:30,1092.0,242.0,0.0
2695,0,Thailand,13.7563,100.5018,2/10/20 10:30,32.0,10.0,0.0
2696,0,Japan,35.6762,139.6503,2/10/20 10:30,26.0,4.0,0.0
2697,0,South Korea,37.5665,126.978,2/10/20 10:30,27.0,3.0,0.0
2698,Taiwan,Taiwan,23.6978,120.9605,2/10/20 10:30,18.0,1.0,0.0
2699,"Seattle, WA",US,47.7511,-120.74,2/10/20 10:30,1.0,1.0,0.0
2700,"Chicago, IL",US,40.6331,-89.3985,2/10/20 10:30,2.0,2.0,0.0
2701,"Tempe, AZ",US,34.0489,-111.094,2/10/20 10:30,1.0,0.0,0.0
2702,Macau,Macau,22.1987,113.5439,2/10/20 10:30,10.0,1.0,0.0
2703,Hong Kong,Hong Kong,22.3193,114.1694,2/10/20 10:30,38.0,0.0,1.0
2704,0,Singapore,1.3521,103.8198,2/10/20 10:30,43.0,2.0,0.0
2705,0,Vietnam,21.0278,105.8342,2/10/20 10:30,14.0,1.0,0.0
2706,0,France,46.2276,2.2137,2/10/20 10:30,11.0,0.0,0.0
2707,0,Nepal,28.3949,84.124,2/10/20 10:30,1.0,0.0,0.0
2708,0,Malaysia,4.2105,101.9758,2/10/20 10:30,18.0,1.0,0.0
2709,"Toronto, ON",Canada,43.6532,-79.3832,2/10/20 10:30,2.0,0.0,0.0
2710,British Columbia,Canada,49.2827,-123.121,2/10/20 10:30,4.0,0.0,0.0
2711,"Orange, CA",US,33.7879,-117.8531,2/10/20 10:30,1.0,0.0,0.0
2712,"Los Angeles, CA",US,34.0522,-118.2437,2/10/20 10:30,1.0,0.0,0.0
2713,New South Wales,Australia,-33.8688,151.2093,2/10/20 10:30,4.0,2.0,0.0
2714,Victoria,Australia,-37.8136,144.9631,2/10/20 10:30,4.0,0.0,0.0
2715,Queensland,Australia,-27.4698,153.0251,2/10/20 10:30,5.0,0.0,0.0
2716,0,Cambodia,12.5657,104.991,2/10/20 10:30,1.0,0.0,0.0
2717,0,Sri Lanka,7.8731,80.7718,2/10/20 10:30,1.0,1.0,0.0
2718,0,Germany,51.1657,10.4515,2/10/20 10:30,14.0,0.0,0.0
2719,0,Finland,61.9241,25.7482,2/10/20 10:30,1.0,0.0,0.0
2720,0,United Arab Emirates,23.4241,53.8478,2/10/20 10:30,7.0,0.0,0.0
2721,0,Philippines,12.8797,121.774,2/10/20 10:30,3.0,0.0,1.0
2722,0,India,20.5937,78.9629,2/10/20 10:30,3.0,0.0,0.0
2723,"London, ON",Canada,42.9849,-81.2453,2/10/20 10:30,1.0,0.0,0.0
2724,0,Italy,41.8719,12.5674,2/10/20 10:30,3.0,0.0,0.0
2725,0,UK,55.3781,-3.4360000000000004,2/10/20 10:30,3.0,0.0,0.0
2726,0,Russia,61.524,105.3188,2/10/20 10:30,2.0,0.0,0.0
2727,0,Sweden,60.1282,18.6435,2/10/20 10:30,1.0,0.0,0.0
2728,"Santa Clara, CA",US,37.3541,-121.9552,2/10/20 10:30,2.0,0.0,0.0
2729,0,Spain,40.4637,-3.7492,2/10/20 10:30,2.0,0.0,0.0
2730,South Australia,Australia,-34.9285,138.6007,2/10/20 10:30,2.0,0.0,0.0
2731,"Boston, MA",US,42.3601,-71.0589,2/10/20 10:30,1.0,0.0,0.0
2732,"San Benito, CA",US,36.5761,-120.9876,2/10/20 10:30,2.0,0.0,0.0
2733,0,Belgium,50.5039,4.4699,2/10/20 10:30,1.0,0.0,0.0
2734,"Madison, WI",US,43.0731,-89.4012,2/10/20 10:30,1.0,0.0,0.0
2735,Diamond Princess cruise ship,Others,35.4437,129.638,2/10/20 10:30,64.0,0.0,0.0
2736,"San Diego County, CA",US,32.7157,-117.1611,2/10/20 10:30,0.0,0.0,0.0
2737,"San Antonio, TX",US,29.4241,-98.4936,2/10/20 10:30,0.0,0.0,0.0
2738,Anhui,Mainland China,31.82571,117.2264,2/10/20 19:30,830.0,88.0,3.0
2739,Beijing,Mainland China,40.18238,116.4142,2/10/20 19:30,337.0,44.0,2.0
2740,Chongqing,Mainland China,30.05718,107.874,2/10/20 19:30,486.0,66.0,2.0
2741,Fujian,Mainland China,26.07783,117.9895,2/10/20 19:30,261.0,39.0,0.0
2742,Gansu,Mainland China,36.0611,103.8343,2/10/20 19:30,86.0,21.0,2.0
2743,Guangdong,Mainland China,23.33841,113.422,2/10/20 19:30,1159.0,167.0,1.0
2744,Guangxi,Mainland China,23.82908,108.7881,2/10/20 19:30,210.0,24.0,1.0
2745,Guizhou,Mainland China,26.81536,106.8748,2/10/20 19:30,109.0,10.0,1.0
2746,Hainan,Mainland China,19.19673,109.7455,2/10/20 19:30,138.0,19.0,3.0
2747,Hebei,Mainland China,38.0428,114.5149,2/10/20 19:30,218.0,41.0,2.0
2748,Heilongjiang,Mainland China,47.862,127.7622,2/10/20 19:30,331.0,30.0,7.0
2749,Henan,Mainland China,33.882020000000004,113.614,2/10/20 19:30,1073.0,191.0,6.0
2750,Hubei,Mainland China,30.97564,112.2707,2/10/20 19:30,31728.0,2222.0,974.0
2751,Hunan,Mainland China,27.61041,111.7088,2/10/20 19:30,879.0,208.0,1.0
2752,Inner Mongolia,Mainland China,44.09448,113.9456,2/10/20 19:30,58.0,5.0,0.0
2753,Jiangsu,Mainland China,32.97027,119.464,2/10/20 19:30,492.0,81.0,0.0
2754,Jiangxi,Mainland China,27.61401,115.7221,2/10/20 19:30,771.0,105.0,1.0
2755,Jilin,Mainland China,43.66657,126.1917,2/10/20 19:30,81.0,13.0,1.0
2756,Liaoning,Mainland China,41.292840000000005,122.6086,2/10/20 19:30,108.0,13.0,0.0
2757,Ningxia,Mainland China,37.26923,106.1655,2/10/20 19:30,49.0,13.0,0.0
2758,Qinghai,Mainland China,35.65945,96.02564,2/10/20 19:30,18.0,3.0,0.0
2759,Shaanxi,Mainland China,35.19165,108.8701,2/10/20 19:30,213.0,30.0,0.0
2760,Shandong,Mainland China,36.34377,118.1529,2/10/20 19:30,466.0,66.0,1.0
2761,Shanghai,Mainland China,31.20327,121.4554,2/10/20 19:30,299.0,48.0,1.0
2762,Shanxi,Mainland China,37.57769,112.2922,2/10/20 19:30,119.0,25.0,0.0
2763,Sichuan,Mainland China,30.617140000000003,102.7103,2/10/20 19:30,405.0,80.0,1.0
2764,Tianjin,Mainland China,39.29362,117.333,2/10/20 19:30,95.0,8.0,1.0
2765,Tibet,Mainland China,30.1534,88.7879,2/10/20 19:30,1.0,0.0,0.0
2766,Xinjiang,Mainland China,41.11981,85.17822,2/10/20 19:30,49.0,0.0,0.0
2767,Yunnan,Mainland China,24.97411,101.4868,2/10/20 19:30,149.0,19.0,0.0
2768,Zhejiang,Mainland China,29.18251,120.0985,2/10/20 19:30,1092.0,242.0,0.0
2769,0,Thailand,13.7563,100.5018,2/10/20 19:30,32.0,10.0,0.0
2770,0,Japan,35.6762,139.6503,2/10/20 19:30,26.0,4.0,0.0
2771,0,South Korea,37.5665,126.978,2/10/20 19:30,27.0,3.0,0.0
2772,Taiwan,Taiwan,23.6978,120.9605,2/10/20 19:30,18.0,1.0,0.0
2773,"Seattle, WA",US,47.7511,-120.74,2/10/20 19:30,1.0,1.0,0.0
2774,"Chicago, IL",US,40.6331,-89.3985,2/10/20 19:30,2.0,2.0,0.0
2775,"Tempe, AZ",US,34.0489,-111.094,2/10/20 19:30,1.0,0.0,0.0
2776,Macau,Macau,22.1987,113.5439,2/10/20 19:30,10.0,1.0,0.0
2777,Hong Kong,Hong Kong,22.3193,114.1694,2/10/20 19:30,38.0,0.0,1.0
2778,0,Singapore,1.3521,103.8198,2/10/20 19:30,45.0,2.0,0.0
2779,0,Vietnam,21.0278,105.8342,2/10/20 19:30,14.0,1.0,0.0
2780,0,France,46.2276,2.2137,2/10/20 19:30,11.0,0.0,0.0
2781,0,Nepal,28.3949,84.124,2/10/20 19:30,1.0,0.0,0.0
2782,0,Malaysia,4.2105,101.9758,2/10/20 19:30,18.0,1.0,0.0
2783,"Toronto, ON",Canada,43.6532,-79.3832,2/10/20 19:30,2.0,0.0,0.0
2784,British Columbia,Canada,49.2827,-123.121,2/10/20 19:30,4.0,0.0,0.0
2785,"Orange, CA",US,33.7879,-117.8531,2/10/20 19:30,1.0,0.0,0.0
2786,"Los Angeles, CA",US,34.0522,-118.2437,2/10/20 19:30,1.0,0.0,0.0
2787,New South Wales,Australia,-33.8688,151.2093,2/10/20 19:30,4.0,2.0,0.0
2788,Victoria,Australia,-37.8136,144.9631,2/10/20 19:30,4.0,0.0,0.0
2789,Queensland,Australia,-27.4698,153.0251,2/10/20 19:30,5.0,0.0,0.0
2790,0,Cambodia,12.5657,104.991,2/10/20 19:30,1.0,0.0,0.0
2791,0,Sri Lanka,7.8731,80.7718,2/10/20 19:30,1.0,1.0,0.0
2792,0,Germany,51.1657,10.4515,2/10/20 19:30,14.0,0.0,0.0
2793,0,Finland,61.9241,25.7482,2/10/20 19:30,1.0,0.0,0.0
2794,0,United Arab Emirates,23.4241,53.8478,2/10/20 19:30,8.0,0.0,0.0
2795,0,Philippines,12.8797,121.774,2/10/20 19:30,3.0,0.0,1.0
2796,0,India,20.5937,78.9629,2/10/20 19:30,3.0,0.0,0.0
2797,"London, ON",Canada,42.9849,-81.2453,2/10/20 19:30,1.0,0.0,0.0
2798,0,Italy,41.8719,12.5674,2/10/20 19:30,3.0,0.0,0.0
2799,0,UK,55.3781,-3.4360000000000004,2/10/20 19:30,8.0,0.0,0.0
2800,0,Russia,61.524,105.3188,2/10/20 19:30,2.0,0.0,0.0
2801,0,Sweden,60.1282,18.6435,2/10/20 19:30,1.0,0.0,0.0
2802,"Santa Clara, CA",US,37.3541,-121.9552,2/10/20 19:30,2.0,0.0,0.0
2803,0,Spain,40.4637,-3.7492,2/10/20 19:30,2.0,0.0,0.0
2804,South Australia,Australia,-34.9285,138.6007,2/10/20 19:30,2.0,0.0,0.0
2805,"Boston, MA",US,42.3601,-71.0589,2/10/20 19:30,1.0,0.0,0.0
2806,"San Benito, CA",US,36.5761,-120.9876,2/10/20 19:30,2.0,0.0,0.0
2807,0,Belgium,50.5039,4.4699,2/10/20 19:30,1.0,0.0,0.0
2808,"Madison, WI",US,43.0731,-89.4012,2/10/20 19:30,1.0,0.0,0.0
2809,Diamond Princess cruise ship,Others,35.4437,129.638,2/10/20 19:30,135.0,0.0,0.0
2810,"San Diego County, CA",US,32.7157,-117.1611,2/10/20 19:30,0.0,0.0,0.0
2811,"San Antonio, TX",US,29.4241,-98.4936,2/10/20 19:30,0.0,0.0,0.0
2812,Anhui,Mainland China,31.82571,117.2264,2/11/20 10:50,860.0,105.0,4.0
2813,Beijing,Mainland China,40.18238,116.4142,2/11/20 10:50,342.0,48.0,3.0
2814,Chongqing,Mainland China,30.05718,107.874,2/11/20 10:50,489.0,72.0,2.0
2815,Fujian,Mainland China,26.07783,117.9895,2/11/20 10:50,267.0,45.0,0.0
2816,Gansu,Mainland China,36.0611,103.8343,2/11/20 10:50,86.0,24.0,2.0
2817,Guangdong,Mainland China,23.33841,113.422,2/11/20 10:50,1177.0,212.0,1.0
2818,Guangxi,Mainland China,23.82908,108.7881,2/11/20 10:50,215.0,33.0,1.0
2819,Guizhou,Mainland China,26.81536,106.8748,2/11/20 10:50,127.0,17.0,1.0
2820,Hainan,Mainland China,19.19673,109.7455,2/11/20 10:50,144.0,20.0,3.0
2821,Hebei,Mainland China,38.0428,114.5149,2/11/20 10:50,239.0,48.0,2.0
2822,Heilongjiang,Mainland China,47.862,127.7622,2/11/20 10:50,360.0,28.0,8.0
2823,Henan,Mainland China,33.882020000000004,113.614,2/11/20 10:50,1105.0,218.0,7.0
2824,Hubei,Mainland China,30.97564,112.2707,2/11/20 10:50,31728.0,2310.0,974.0
2825,Hunan,Mainland China,27.61041,111.7088,2/11/20 10:50,912.0,247.0,1.0
2826,Inner Mongolia,Mainland China,44.09448,113.9456,2/11/20 10:50,58.0,5.0,0.0
2827,Jiangsu,Mainland China,32.97027,119.464,2/11/20 10:50,515.0,93.0,0.0
2828,Jiangxi,Mainland China,27.61401,115.7221,2/11/20 10:50,804.0,128.0,1.0
2829,Jilin,Mainland China,43.66657,126.1917,2/11/20 10:50,81.0,18.0,1.0
2830,Liaoning,Mainland China,41.292840000000005,122.6086,2/11/20 10:50,111.0,19.0,0.0
2831,Ningxia,Mainland China,37.26923,106.1655,2/11/20 10:50,53.0,22.0,0.0
2832,Qinghai,Mainland China,35.65945,96.02564,2/11/20 10:50,18.0,5.0,0.0
2833,Shaanxi,Mainland China,35.19165,108.8701,2/11/20 10:50,219.0,32.0,0.0
2834,Shandong,Mainland China,36.34377,118.1529,2/11/20 10:50,487.0,80.0,1.0
2835,Shanghai,Mainland China,31.20327,121.4554,2/11/20 10:50,303.0,52.0,1.0
2836,Shanxi,Mainland China,37.57769,112.2922,2/11/20 10:50,122.0,30.0,0.0
2837,Sichuan,Mainland China,30.617140000000003,102.7103,2/11/20 10:50,417.0,85.0,1.0
2838,Tianjin,Mainland China,39.29362,117.333,2/11/20 10:50,105.0,10.0,2.0
2839,Tibet,Mainland China,30.1534,88.7879,2/11/20 10:50,1.0,0.0,0.0
2840,Xinjiang,Mainland China,41.11981,85.17822,2/11/20 10:50,55.0,3.0,0.0
2841,Yunnan,Mainland China,24.97411,101.4868,2/11/20 10:50,153.0,20.0,0.0
2842,Zhejiang,Mainland China,29.18251,120.0985,2/11/20 10:50,1117.0,270.0,0.0
2843,0,Thailand,13.7563,100.5018,2/11/20 10:50,32.0,10.0,0.0
2844,0,Japan,35.6762,139.6503,2/11/20 10:50,26.0,9.0,0.0
2845,0,South Korea,37.5665,126.978,2/11/20 10:50,28.0,3.0,0.0
2846,Taiwan,Taiwan,23.6978,120.9605,2/11/20 10:50,18.0,1.0,0.0
2847,"Seattle, WA",US,47.7511,-120.74,2/11/20 10:50,1.0,1.0,0.0
2848,"Chicago, IL",US,40.6331,-89.3985,2/11/20 10:50,2.0,2.0,0.0
2849,"Tempe, AZ",US,34.0489,-111.094,2/11/20 10:50,1.0,0.0,0.0
2850,Macau,Macau,22.1987,113.5439,2/11/20 10:50,10.0,1.0,0.0
2851,Hong Kong,Hong Kong,22.3193,114.1694,2/11/20 10:50,49.0,0.0,1.0
2852,0,Singapore,1.3521,103.8198,2/11/20 10:50,45.0,7.0,0.0
2853,0,Vietnam,21.0278,105.8342,2/11/20 10:50,15.0,1.0,0.0
2854,0,France,46.2276,2.2137,2/11/20 10:50,11.0,0.0,0.0
2855,0,Nepal,28.3949,84.124,2/11/20 10:50,1.0,0.0,0.0
2856,0,Malaysia,4.2105,101.9758,2/11/20 10:50,18.0,3.0,0.0
2857,"Toronto, ON",Canada,43.6532,-79.3832,2/11/20 10:50,2.0,0.0,0.0
2858,British Columbia,Canada,49.2827,-123.121,2/11/20 10:50,4.0,0.0,0.0
2859,"Orange, CA",US,33.7879,-117.8531,2/11/20 10:50,1.0,0.0,0.0
2860,"Los Angeles, CA",US,34.0522,-118.2437,2/11/20 10:50,1.0,0.0,0.0
2861,New South Wales,Australia,-33.8688,151.2093,2/11/20 10:50,4.0,2.0,0.0
2862,Victoria,Australia,-37.8136,144.9631,2/11/20 10:50,4.0,0.0,0.0
2863,Queensland,Australia,-27.4698,153.0251,2/11/20 10:50,5.0,0.0,0.0
2864,0,Cambodia,12.5657,104.991,2/11/20 10:50,1.0,0.0,0.0
2865,0,Sri Lanka,7.8731,80.7718,2/11/20 10:50,1.0,1.0,0.0
2866,0,Germany,51.1657,10.4515,2/11/20 10:50,14.0,0.0,0.0
2867,0,Finland,61.9241,25.7482,2/11/20 10:50,1.0,0.0,0.0
2868,0,United Arab Emirates,23.4241,53.8478,2/11/20 10:50,8.0,0.0,0.0
2869,0,Philippines,12.8797,121.774,2/11/20 10:50,3.0,0.0,1.0
2870,0,India,20.5937,78.9629,2/11/20 10:50,3.0,0.0,0.0
2871,"London, ON",Canada,42.9849,-81.2453,2/11/20 10:50,1.0,0.0,0.0
2872,0,Italy,41.8719,12.5674,2/11/20 10:50,3.0,0.0,0.0
2873,0,UK,55.3781,-3.4360000000000004,2/11/20 10:50,8.0,0.0,0.0
2874,0,Russia,61.524,105.3188,2/11/20 10:50,2.0,0.0,0.0
2875,0,Sweden,60.1282,18.6435,2/11/20 10:50,1.0,0.0,0.0
2876,"Santa Clara, CA",US,37.3541,-121.9552,2/11/20 10:50,2.0,0.0,0.0
2877,0,Spain,40.4637,-3.7492,2/11/20 10:50,2.0,0.0,0.0
2878,South Australia,Australia,-34.9285,138.6007,2/11/20 10:50,2.0,0.0,0.0
2879,"Boston, MA",US,42.3601,-71.0589,2/11/20 10:50,1.0,0.0,0.0
2880,"San Benito, CA",US,36.5761,-120.9876,2/11/20 10:50,2.0,0.0,0.0
2881,0,Belgium,50.5039,4.4699,2/11/20 10:50,1.0,0.0,0.0
2882,"Madison, WI",US,43.0731,-89.4012,2/11/20 10:50,1.0,0.0,0.0
2883,Diamond Princess cruise ship,Others,35.4437,129.638,2/11/20 10:50,135.0,0.0,0.0
2884,"San Diego County, CA",US,32.7157,-117.1611,2/11/20 10:50,1.0,0.0,0.0
2885,"San Antonio, TX",US,29.4241,-98.4936,2/11/20 10:50,0.0,0.0,0.0
2886,Anhui,Mainland China,31.82571,117.2264,2/11/20 20:44,889.0,108.0,4.0
2887,Beijing,Mainland China,40.18238,116.4142,2/11/20 20:44,342.0,48.0,3.0
2888,Chongqing,Mainland China,30.05718,107.874,2/11/20 20:44,505.0,79.0,3.0
2889,Fujian,Mainland China,26.07783,117.9895,2/11/20 20:44,272.0,46.0,0.0
2890,Gansu,Mainland China,36.0611,103.8343,2/11/20 20:44,86.0,24.0,2.0
2891,Guangdong,Mainland China,23.33841,113.422,2/11/20 20:44,1219.0,241.0,1.0
2892,Guangxi,Mainland China,23.82908,108.7881,2/11/20 20:44,222.0,31.0,1.0
2893,Guizhou,Mainland China,26.81536,106.8748,2/11/20 20:44,131.0,17.0,1.0
2894,Hainan,Mainland China,19.19673,109.7455,2/11/20 20:44,151.0,20.0,3.0
2895,Hebei,Mainland China,38.0428,114.5149,2/11/20 20:44,251.0,48.0,2.0
2896,Heilongjiang,Mainland China,47.862,127.7622,2/11/20 20:44,378.0,28.0,8.0
2897,Henan,Mainland China,33.882020000000004,113.614,2/11/20 20:44,1135.0,231.0,8.0
2898,Hubei,Mainland China,30.97564,112.2707,2/11/20 20:44,33366.0,2639.0,1068.0
2899,Hunan,Mainland China,27.61041,111.7088,2/11/20 20:44,946.0,263.0,2.0
2900,Inner Mongolia,Mainland China,44.09448,113.9456,2/11/20 20:44,58.0,5.0,0.0
2901,Jiangsu,Mainland China,32.97027,119.464,2/11/20 20:44,543.0,94.0,0.0
2902,Jiangxi,Mainland China,27.61401,115.7221,2/11/20 20:44,844.0,152.0,1.0
2903,Jilin,Mainland China,43.66657,126.1917,2/11/20 20:44,83.0,18.0,1.0
2904,Liaoning,Mainland China,41.292840000000005,122.6086,2/11/20 20:44,116.0,19.0,0.0
2905,Ningxia,Mainland China,37.26923,106.1655,2/11/20 20:44,53.0,22.0,0.0
2906,Qinghai,Mainland China,35.65945,96.02564,2/11/20 20:44,18.0,5.0,0.0
2907,Shaanxi,Mainland China,35.19165,108.8701,2/11/20 20:44,219.0,32.0,0.0
2908,Shandong,Mainland China,36.34377,118.1529,2/11/20 20:44,497.0,80.0,1.0
2909,Shanghai,Mainland China,31.20327,121.4554,2/11/20 20:44,306.0,53.0,1.0
2910,Shanxi,Mainland China,37.57769,112.2922,2/11/20 20:44,124.0,30.0,0.0
2911,Sichuan,Mainland China,30.617140000000003,102.7103,2/11/20 20:44,436.0,85.0,1.0
2912,Tianjin,Mainland China,39.29362,117.333,2/11/20 20:44,106.0,10.0,2.0
2913,Tibet,Mainland China,30.1534,88.7879,2/11/20 20:44,1.0,0.0,0.0
2914,Xinjiang,Mainland China,41.11981,85.17822,2/11/20 20:44,59.0,3.0,0.0
2915,Yunnan,Mainland China,24.97411,101.4868,2/11/20 20:44,154.0,20.0,0.0
2916,Zhejiang,Mainland China,29.18251,120.0985,2/11/20 20:44,1131.0,279.0,0.0
2917,0,Thailand,13.7563,100.5018,2/11/20 20:44,33.0,10.0,0.0
2918,0,Japan,35.6762,139.6503,2/11/20 20:44,26.0,9.0,0.0
2919,0,South Korea,37.5665,126.978,2/11/20 20:44,28.0,4.0,0.0
2920,Taiwan,Taiwan,23.6978,120.9605,2/11/20 20:44,18.0,1.0,0.0
2921,"Seattle, WA",US,47.7511,-120.74,2/11/20 20:44,1.0,1.0,0.0
2922,"Chicago, IL",US,40.6331,-89.3985,2/11/20 20:44,2.0,2.0,0.0
2923,"Tempe, AZ",US,34.0489,-111.094,2/11/20 20:44,1.0,0.0,0.0
2924,Macau,Macau,22.1987,113.5439,2/11/20 20:44,10.0,1.0,0.0
2925,Hong Kong,Hong Kong,22.3193,114.1694,2/11/20 20:44,49.0,0.0,1.0
2926,0,Singapore,1.3521,103.8198,2/11/20 20:44,47.0,9.0,0.0
2927,0,Vietnam,21.0278,105.8342,2/11/20 20:44,15.0,6.0,0.0
2928,0,France,46.2276,2.2137,2/11/20 20:44,11.0,0.0,0.0
2929,0,Nepal,28.3949,84.124,2/11/20 20:44,1.0,0.0,0.0
2930,0,Malaysia,4.2105,101.9758,2/11/20 20:44,18.0,3.0,0.0
2931,"Toronto, ON",Canada,43.6532,-79.3832,2/11/20 20:44,2.0,0.0,0.0
2932,British Columbia,Canada,49.2827,-123.121,2/11/20 20:44,4.0,0.0,0.0
2933,"Orange, CA",US,33.7879,-117.8531,2/11/20 20:44,1.0,0.0,0.0
2934,"Los Angeles, CA",US,34.0522,-118.2437,2/11/20 20:44,1.0,0.0,0.0
2935,New South Wales,Australia,-33.8688,151.2093,2/11/20 20:44,4.0,2.0,0.0
2936,Victoria,Australia,-37.8136,144.9631,2/11/20 20:44,4.0,0.0,0.0
2937,Queensland,Australia,-27.4698,153.0251,2/11/20 20:44,5.0,0.0,0.0
2938,0,Cambodia,12.5657,104.991,2/11/20 20:44,1.0,0.0,0.0
2939,0,Sri Lanka,7.8731,80.7718,2/11/20 20:44,1.0,1.0,0.0
2940,0,Germany,51.1657,10.4515,2/11/20 20:44,16.0,0.0,0.0
2941,0,Finland,61.9241,25.7482,2/11/20 20:44,1.0,1.0,0.0
2942,0,United Arab Emirates,23.4241,53.8478,2/11/20 20:44,8.0,1.0,0.0
2943,0,Philippines,12.8797,121.774,2/11/20 20:44,3.0,0.0,1.0
2944,0,India,20.5937,78.9629,2/11/20 20:44,3.0,0.0,0.0
2945,"London, ON",Canada,42.9849,-81.2453,2/11/20 20:44,1.0,0.0,0.0
2946,0,Italy,41.8719,12.5674,2/11/20 20:44,3.0,0.0,0.0
2947,0,UK,55.3781,-3.4360000000000004,2/11/20 20:44,8.0,0.0,0.0
2948,0,Russia,61.524,105.3188,2/11/20 20:44,2.0,0.0,0.0
2949,0,Sweden,60.1282,18.6435,2/11/20 20:44,1.0,0.0,0.0
2950,"Santa Clara, CA",US,37.3541,-121.9552,2/11/20 20:44,2.0,0.0,0.0
2951,0,Spain,40.4637,-3.7492,2/11/20 20:44,2.0,0.0,0.0
2952,South Australia,Australia,-34.9285,138.6007,2/11/20 20:44,2.0,0.0,0.0
2953,"Boston, MA",US,42.3601,-71.0589,2/11/20 20:44,1.0,0.0,0.0
2954,"San Benito, CA",US,36.5761,-120.9876,2/11/20 20:44,2.0,0.0,0.0
2955,0,Belgium,50.5039,4.4699,2/11/20 20:44,1.0,0.0,0.0
2956,"Madison, WI",US,43.0731,-89.4012,2/11/20 20:44,1.0,0.0,0.0
2957,Diamond Princess cruise ship,Others,35.4437,129.638,2/11/20 20:44,135.0,0.0,0.0
2958,"San Diego County, CA",US,32.7157,-117.1611,2/11/20 20:44,1.0,0.0,0.0
2959,"San Antonio, TX",US,29.4241,-98.4936,2/11/20 20:44,0.0,0.0,0.0
2960,Anhui,Mainland China,31.82571,117.2264,2/12/20 10:20,889.0,127.0,4.0
2961,Beijing,Mainland China,40.18238,116.4142,2/12/20 10:20,352.0,56.0,3.0
2962,Chongqing,Mainland China,30.05718,107.874,2/12/20 10:20,509.0,87.0,3.0
2963,Fujian,Mainland China,26.07783,117.9895,2/12/20 10:20,272.0,53.0,0.0
2964,Gansu,Mainland China,36.0611,103.8343,2/12/20 10:20,86.0,29.0,2.0
2965,Guangdong,Mainland China,23.33841,113.422,2/12/20 10:20,1219.0,275.0,1.0
2966,Guangxi,Mainland China,23.82908,108.7881,2/12/20 10:20,222.0,32.0,1.0
2967,Guizhou,Mainland China,26.81536,106.8748,2/12/20 10:20,133.0,18.0,1.0
